zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,total_price,price_log
90291,House,Private room,2,1.0,1.0,6.0,Real Bed,130.0,4.867534450455582
90014,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,4.976733742420574
90026,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,264.0,5.575949103146316
90024,House,Private room,1,0.0,1.0,0.0,Real Bed,70.0,4.248495242049359
90014,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,145.0,4.976733742420574
90029,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,400.0,5.991464547107983
90290,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,4.8283137373023015
90291,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
90034,House,Private room,2,1.0,1.0,1.0,Real Bed,76.0,4.330733340286331
91602,Guesthouse,Entire home/apt,6,1.0,1.0,2.0,Real Bed,125.0,4.8283137373023015
90027,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
90036,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,129.0,4.859812404361672
90210,House,Entire home/apt,16,5.0,5.0,5.0,Real Bed,1345.0,7.2041492920359405
90048,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,220.0,5.393627546352363
90266,Cottage,Entire home/apt,6,2.0,4.0,4.0,Real Bed,1250.0,7.1308988302963465
90291,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
91505,Apartment,Entire home/apt,3,1.0,0.0,0.0,Real Bed,202.0,5.308267697401205
90046,House,Private room,1,1.0,1.0,1.0,Real Bed,225.0,5.416100402204419
90066,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,260.0,5.5606816310155285
90026,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,180.0,5.1929568508902095
90066,Bungalow,Entire home/apt,4,1.5,2.0,2.0,Real Bed,500.0,6.214608098422191
91748,Townhouse,Entire home/apt,6,1.0,2.0,2.0,Real Bed,217.0,5.37989735354046
90291,House,Entire home/apt,9,5.0,5.0,5.0,Real Bed,1050.0,6.956545443151568
90068,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,180.0,5.1929568508902095
90290,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,345.0,5.843544417031361
91364,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,4.8283137373023015
90036,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,314.0,5.749392985908253
90038,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,295.0,5.68697535633982
90066,House,Entire home/apt,8,2.5,4.0,0.0,Real Bed,424.0,6.049733455231958
90291,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,275.0,5.616771097666573
91030,House,Private room,2,1.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90210,House,Entire home/apt,8,8.0,7.0,7.0,Real Bed,10500.0,9.259130536145614
90232,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,5.010635294096256
91344,Guesthouse,Entire home/apt,2,2.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
91745,House,Private room,4,1.0,2.0,2.0,Real Bed,118.0,4.770684624465665
90068,House,Private room,2,1.0,1.0,1.0,Real Bed,240.0,5.48063892334199
90291,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
91335,House,Private room,2,1.5,1.0,1.0,Real Bed,100.0,4.605170185988092
90291,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,260.0,5.5606816310155285
90004,House,Private room,2,1.5,1.0,1.0,Real Bed,88.0,4.477336814478207
90035,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,261.0,5.564520407322693
91411,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,179.0,5.187385805840755
90291,House,Entire home/apt,3,1.0,0.0,2.0,Real Bed,215.0,5.3706380281276624
91106,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90026,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,145.0,4.976733742420574
90291,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,219.0,5.389071729816501
91604,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,315.0,5.752572638825632
90291,Other,Private room,1,1.0,1.0,1.0,Real Bed,83.0,4.418840607796597
90232,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,243.0,5.493061443340548
90019,House,Private room,2,1.0,1.0,1.0,Real Bed,36.0,3.58351893845611
91016,House,Entire home/apt,12,3.0,7.0,10.0,Real Bed,375.0,5.9269260259704115
91706,House,Private room,2,1.0,1.0,1.0,Real Bed,185.0,5.220355825078324
91789,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,219.0,5.389071729816501
90026,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,216.0,5.375278407684165
90027,House,Private room,2,1.5,1.0,1.0,Real Bed,135.0,4.90527477843843
90035,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,53.0,3.970291913552122
90019,House,Shared room,4,8.0,1.0,4.0,Real Bed,35.0,3.555348061489413
90291,Bungalow,Entire home/apt,3,1.0,1.0,2.0,Real Bed,425.0,6.052089168924417
90046,House,Private room,1,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
90057,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,115.0,4.74493212836325
90041,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,145.0,4.976733742420574
90291,House,Entire home/apt,7,3.0,4.0,4.0,Real Bed,750.0,6.620073206530356
90027,Cottage,Entire home/apt,5,1.5,3.0,3.0,Real Bed,545.0,6.300785794663245
90065,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Airbed,130.0,4.867534450455582
90026,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,129.0,4.859812404361672
90403,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,215.0,5.3706380281276624
90403,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
90232,House,Entire home/apt,10,2.0,4.0,7.0,Real Bed,620.0,6.429719478039137
91301,Townhouse,Private room,1,1.5,1.0,1.0,Real Bed,165.0,5.105945473900579
90064,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,248.0,5.513428746164983
90265,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,560.0,6.3279367837291955
90063,House,Private room,1,1.0,1.0,1.0,Real Bed,68.0,4.219507705176107
90027,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,111.0,4.709530201312334
90018,House,Private room,2,1.0,1.0,1.0,Real Bed,123.0,4.812184355372417
91403,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,143.0,4.962844630259907
90046,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,206.0,5.327876168789581
90232,Loft,Entire home/apt,2,1.0,0.0,3.0,Real Bed,139.0,4.934473933130692
90803,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
90029,Bungalow,Private room,4,1.0,1.0,3.0,Real Bed,109.0,4.691347882229144
91755,House,Private room,1,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
91606,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,133.0,4.890349128221754
90066,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,4.59511985013459
90032,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,280.0,5.634789603169249
90032,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,700.0,6.551080335043403
90291,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,299.0,5.700443573390688
90027,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,4.8283137373023015
90266,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,309.0,5.733341276897747
90034,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,179.0,5.187385805840755
90807,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,430.0,6.063785208687607
90265,House,Entire home/apt,12,6.5,5.0,6.0,Real Bed,3300.0,8.101677747454572
90291,Bungalow,Entire home/apt,4,1.0,2.0,2.0,Real Bed,308.0,5.730099782973574
90066,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,178.0,5.181783550292085
90005,Apartment,Entire home/apt,4,1.0,1.0,4.0,Airbed,97.0,4.574710978503383
90265,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,1250.0,7.1308988302963465
90036,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,230.0,5.4380793089231965
90291,Cabin,Entire home/apt,4,1.0,1.0,2.0,Real Bed,200.0,5.298317366548036
90291,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,249.0,5.5174528964647065
90046,House,Private room,2,2.0,1.0,1.0,Real Bed,178.0,5.181783550292085
90046,Loft,Entire home/apt,4,1.5,1.0,1.0,Real Bed,300.0,5.703782474656202
90291,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,440.0,6.0867747269123065
90404,House,Private room,2,2.0,1.0,1.0,Real Bed,110.0,4.700480365792417
90403,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,219.0,5.389071729816501
91302,Villa,Entire home/apt,10,2.5,5.0,6.0,Real Bed,1124.0,7.024649030453637
90291,Bungalow,Entire home/apt,5,1.0,2.0,4.0,Real Bed,328.0,5.793013608384143
91030,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,367.0,5.9053618480545715
90027,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
90028,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125.0,4.8283137373023015
90014,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,253.0,5.5333894887275195
90291,House,Entire home/apt,2,1.0,0.0,0.0,Real Bed,155.0,5.043425116919247
90291,House,Entire home/apt,5,2.5,2.0,2.0,Real Bed,945.0,6.851184927493743
90026,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,190.0,5.247024072160486
90291,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,214.0,5.365976015021852
91016,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91789,House,Private room,1,2.0,1.0,1.0,Real Bed,52.0,3.951243718581428
90026,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,79.0,4.3694478524670215
90292,Condominium,Entire home/apt,6,2.0,2.0,4.0,Real Bed,519.0,6.2519038831658875
90048,House,Shared room,1,2.0,1.0,4.0,Real Bed,50.0,3.912023005428147
90013,Loft,Private room,2,1.0,1.0,1.0,Real Bed,350.0,5.857933154483459
91206,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,129.0,4.859812404361672
90035,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,190.0,5.247024072160486
91775,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90291,House,Entire home/apt,8,3.0,5.0,5.0,Real Bed,1045.0,6.951772164398911
91706,House,Shared room,1,1.0,1.0,1.0,Real Bed,33.0,3.49650756146648
91403,House,Entire home/apt,4,2.0,3.0,2.0,Real Bed,355.0,5.872117789475416
90046,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,155.0,5.043425116919247
90046,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,350.0,5.857933154483459
91101,Condominium,Entire home/apt,9,1.0,4.0,5.0,Real Bed,345.0,5.843544417031361
90057,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,49.0,3.8918202981106265
90038,House,Private room,1,1.5,1.0,1.0,Real Bed,50.0,3.912023005428147
90006,Hostel,Shared room,6,3.0,1.0,8.0,Real Bed,15.0,2.7080502011022096
90019,House,Entire home/apt,6,1.0,2.0,4.0,Real Bed,209.0,5.342334251964812
91326,House,Entire home/apt,9,2.0,3.0,3.0,Real Bed,589.0,6.3784261836515865
90024,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,294.0,5.683579767338681
90026,House,Private room,2,1.0,1.0,1.0,Real Bed,105.0,4.653960350157523
90029,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,155.0,5.043425116919247
90814,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,180.0,5.1929568508902095
90501,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,4.31748811353631
91306,House,Private room,1,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90405,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,125.0,4.8283137373023015
90036,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,60.0,4.0943445622220995
90004,Townhouse,Entire home/apt,8,3.0,4.0,4.0,Real Bed,599.0,6.395261598115449
91801,House,Private room,3,1.0,1.0,2.0,Real Bed,50.0,3.912023005428147
91604,Guest suite,Entire home/apt,1,1.0,1.0,1.0,Real Bed,78.0,4.356708826689592
90293,Townhouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,375.0,5.9269260259704115
90302,Loft,Private room,2,1.0,1.0,1.0,Real Bed,129.0,4.859812404361672
90046,House,Entire home/apt,5,3.0,4.0,4.0,Real Bed,525.0,6.2633982625916245
90036,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,176.0,5.170483995038151
91302,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,410.0,6.016157159698354
91406,House,Private room,3,1.0,1.0,0.0,Real Bed,99.0,4.59511985013459
90265,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,320.0,5.768320995793773
91030,Guest suite,Entire home/apt,3,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
90027,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,4.59511985013459
90020,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,149.0,5.003946305945459
91602,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,110.0,4.700480365792417
90650,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
90504,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,174.0,5.159055299214528
91204,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,98.0,4.584967478670572
91748,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,170.0,5.135798437050261
90046,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,230.0,5.4380793089231965
90292,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,360.0,5.886104031450156
90405,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,600.0,6.396929655216146
90291,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,248.0,5.513428746164983
90291,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,310.0,5.736572297479192
90291,Apartment,Entire home/apt,8,2.0,2.0,3.0,Real Bed,375.0,5.9269260259704115
90230,House,Private room,1,1.0,1.0,1.0,Real Bed,81.0,4.394449154672439
91001,House,Entire home/apt,13,1.5,3.0,4.0,Real Bed,284.0,5.648974238161206
91405,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
91107,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,60.0,4.0943445622220995
91767,House,Private room,2,1.0,1.0,1.0,Real Bed,63.0,4.143134726391533
90013,Apartment,Shared room,2,1.0,1.0,2.0,Futon,45.0,3.80666248977032
90005,House,Entire home/apt,14,2.0,3.0,8.0,Real Bed,541.0,6.293419278846482
90048,House,Shared room,1,2.0,1.0,6.0,Real Bed,32.0,3.4657359027997265
91321,House,Private room,2,1.0,1.0,1.0,Real Bed,57.0,4.043051267834549
90640,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90210,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,500.0,6.214608098422191
90291,Apartment,Entire home/apt,2,1.0,1.0,0.0,Real Bed,252.0,5.5294290875114225
90042,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,4.553876891600541
91745,Townhouse,Entire home/apt,14,3.0,4.0,6.0,Real Bed,308.0,5.730099782973574
90065,House,Private room,2,2.0,1.0,3.0,Real Bed,75.0,4.31748811353631
90027,Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,250.0,5.521460917862246
90068,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,540.0,6.29156913955832
90291,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,254.0,5.5373342670185375
90042,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,180.0,5.1929568508902095
90024,Condominium,Entire home/apt,4,1.0,1.0,1.0,Real Bed,250.0,5.521460917862246
91316,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,260.0,5.5606816310155285
90025,Apartment,Entire home/apt,8,2.0,2.0,5.0,Real Bed,285.0,5.652489180268652
90015,Bungalow,Entire home/apt,4,1.0,1.0,2.0,Real Bed,230.0,5.4380793089231965
90025,Apartment,Entire home/apt,4,1.0,1.0,0.0,Real Bed,179.0,5.187385805840755
91105,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,100.0,4.605170185988092
90712,House,Private room,2,2.0,1.0,1.0,Futon,55.0,4.007333185232471
90041,House,Entire home/apt,4,2.5,2.0,1.0,Real Bed,600.0,6.396929655216146
90265,House,Entire home/apt,10,4.0,4.0,4.0,Real Bed,1600.0,7.377758908227872
90012,Loft,Private room,1,1.0,1.0,1.0,Real Bed,58.0,4.060443010546419
90069,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,215.0,5.3706380281276624
90066,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,5.298317366548036
90291,House,Entire home/apt,8,2.5,5.0,7.0,Real Bed,825.0,6.715383386334682
90018,House,Private room,2,1.0,1.0,1.0,Real Bed,105.0,4.653960350157523
90065,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,298.0,5.697093486505405
90028,Serviced apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,374.0,5.924255797414531
90016,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90042,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,175.0,5.1647859739235145
91006,Villa,Private room,2,1.0,1.0,1.0,Real Bed,89.0,4.48863636973214
91316,House,Entire home/apt,5,2.0,4.0,4.0,Real Bed,405.0,6.003887067106539
91024,Villa,Entire home/apt,7,3.5,5.0,5.0,Real Bed,650.0,6.476972362889682
90068,House,Private room,1,1.0,1.0,1.0,Real Bed,57.0,4.043051267834549
90046,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,90.0,4.499809670330264
90031,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Futon,125.0,4.8283137373023015
90028,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,419.0,6.037870919922137
91604,Loft,Entire home/apt,5,2.0,2.0,2.0,Real Bed,370.0,5.913503005638269
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,179.0,5.187385805840755
90046,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,148.0,4.997212273764115
91331,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,75.0,4.31748811353631
90292,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,180.0,5.1929568508902095
90017,Apartment,Entire home/apt,6,1.5,2.0,2.0,Real Bed,398.0,5.986452005284437
90066,Bungalow,Private room,2,1.5,1.0,1.0,Real Bed,135.0,4.90527477843843
90291,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,226.0,5.420534999272285
90038,Loft,Entire home/apt,4,1.0,0.0,2.0,Real Bed,145.0,4.976733742420574
90028,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,59.0,4.07753744390572
90291,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,450.0,6.1092475827643655
90042,House,Entire home/apt,2,1.0,2.0,2.0,Real Bed,270.0,5.598421958998375
90291,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
90036,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,350.0,5.857933154483459
90043,Guesthouse,Entire home/apt,3,1.0,0.0,2.0,Real Bed,100.0,4.605170185988092
90066,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,78.0,4.356708826689592
90746,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,4.174387269895637
90037,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,64.0,4.158883083359672
90045,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,487.0,6.18826412308259
91204,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90265,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,1000.0,6.907755278982138
91104,House,Private room,1,1.0,1.0,1.0,Real Bed,85.0,4.442651256490317
90402,House,Shared room,2,2.5,1.0,1.0,Real Bed,70.0,4.248495242049359
90014,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,226.0,5.420534999272285
91401,Condominium,Entire home/apt,8,3.5,4.0,4.0,Real Bed,350.0,5.857933154483459
91303,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,3.912023005428147
90232,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,250.0,5.521460917862246
90025,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,380.0,5.9401712527204324
91104,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,4.382026634673881
90036,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,175.0,5.1647859739235145
90039,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,120.0,4.787491742782046
91604,Apartment,Entire home/apt,6,1.5,2.0,2.0,Real Bed,145.0,4.976733742420574
90290,Camper/RV,Entire home/apt,4,1.0,2.0,3.0,Real Bed,161.0,5.081404364984463
91106,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,133.0,4.890349128221754
90019,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,330.0,5.799092654460527
91107,House,Private room,3,1.0,1.0,2.0,Real Bed,118.0,4.770684624465665
90277,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,265.0,5.579729825986222
90045,House,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,3.688879454113936
90024,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,4.248495242049359
90017,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,429.0,6.061456918928018
91604,House,Entire home/apt,10,3.5,4.0,5.0,Real Bed,1498.0,7.3118861640771655
90035,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,489.0,6.192362489474872
90024,Condominium,Entire home/apt,6,2.0,2.0,5.0,Real Bed,492.0,6.198478716492307
90232,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,115.0,4.74493212836325
90017,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,209.0,5.342334251964812
90041,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,135.0,4.90527477843843
90046,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,200.0,5.298317366548036
90210,Condominium,Entire home/apt,16,4.0,8.0,10.0,Real Bed,595.0,6.38856140554563
90029,Apartment,Entire home/apt,6,1.0,1.0,4.0,Real Bed,230.0,5.4380793089231965
90066,Townhouse,Entire home/apt,6,2.5,2.0,2.0,Real Bed,554.0,6.317164686747284
90068,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,370.0,5.913503005638269
90011,Hostel,Shared room,16,6.0,1.0,6.0,Real Bed,26.0,3.258096538021482
90028,Apartment,Entire home/apt,1,1.0,0.0,1.0,Real Bed,170.0,5.135798437050261
90016,Condominium,Entire home/apt,4,1.5,2.0,2.0,Real Bed,175.0,5.1647859739235145
90019,House,Private room,1,1.0,1.0,0.0,Real Bed,70.0,4.248495242049359
91016,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,229.0,5.433722003554241
91765,House,Private room,4,1.0,1.0,2.0,Real Bed,135.0,4.90527477843843
90210,Bungalow,Entire home/apt,4,2.0,2.0,1.0,Real Bed,450.0,6.1092475827643655
90291,House,Private room,3,1.0,1.0,2.0,Real Bed,139.0,4.934473933130692
91505,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,4.605170185988092
91364,Cottage,Entire home/apt,4,1.0,1.0,2.0,Real Bed,209.0,5.342334251964812
90013,Loft,Entire home/apt,3,1.0,0.0,1.0,Real Bed,120.0,4.787491742782046
90064,House,Entire home/apt,7,3.0,4.0,4.0,Real Bed,297.0,5.6937321388027
90065,House,Private room,2,1.5,0.0,1.0,Real Bed,70.0,4.248495242049359
91803,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,4.59511985013459
90012,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,219.0,5.389071729816501
90302,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,225.0,5.416100402204419
90802,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,600.0,6.396929655216146
91748,House,Private room,2,1.0,1.0,1.0,Real Bed,53.0,3.970291913552122
91766,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,155.0,5.043425116919247
90291,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,400.0,5.991464547107983
91107,House,Entire home/apt,7,4.5,4.0,4.0,Real Bed,500.0,6.214608098422191
90046,House,Entire home/apt,8,2.5,4.0,7.0,Real Bed,774.0,6.651571873589728
90048,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,475.0,6.163314804034642
90004,Loft,Entire home/apt,6,2.0,2.0,2.0,Real Bed,378.0,5.934894195619588
90802,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,190.0,5.247024072160486
91042,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,4.007333185232471
90029,House,Entire home/apt,10,2.0,5.0,5.0,Real Bed,595.0,6.38856140554563
91605,Guesthouse,Shared room,1,1.0,1.0,1.0,Real Bed,10.0,2.302585092994046
